"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;;;;;;;;
"1620087035775311874,""2023-01-30T15:50:23.000Z"",""0"",""Udah berulang kali ngerasain capek kerja ini. Cuma ketambahan yg lain lain jadi puyeng tai"",""1620087035775311874"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/bluegeenius/status/1620087035775311874"",""865053687021879296"",""bluegeenius""";;;;;;;;;;;;;
"1620077729084493824,""2023-01-30T15:13:24.000Z"",""0"",""Capek kerja, masih capek nyari kerja"",""1620077729084493824"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Nurvita13_/status/1620077729084493824"",""1408710277269315589"",""Nurvita13_""";;;;;;;;;;;;;
"1620075514173214720,""2023-01-30T15:04:38.000Z"",""0"",""Ngedenger anak yg dimarahi ini, jdi keinget dulu gimana ibu yg capek kerja suka bilang klo gw ga punya ayah jdi jgn ky temen2 lain yg punya ortu lengkap. Ga boleh minta macem2, jgn ngambek2 sampe bilang dia nyesel ngelahirin gw."",""1620075522826047490"","""",""Dndkwoo"",""in"","""",""0"",""1"",""0"",""https://x.com/Dndkwoo/status/1620075522826047490"",""1396291867185061894"",""Dndkwoo""";;;;;;;;;;;;;
"1620015457024757760,""2023-01-30T15:00:44.000Z"",""3"",""@worksfess Kalo gw sih 50:50. 50 buat disimpen(duit aman) kebutuhan lo bisa ambil dari sini, 50 lagi buat beli aset(rumah,tanah,sawah) atau bisa juga kasih modal ke ortu buat buka usaha, jadi nanti kalo lu udah capek kerja di situ pulang udah ada usaha yg jalan"",""1620074540809461761"","""",""worksfess"",""in"","""",""0"",""0"",""0"",""https://x.com/faravvay_/status/1620074540809461761"",""1240232032615034880"",""faravvay_""";;;;;;;;;;;;;
"1619967400807636995,""2023-01-30T14:59:48.000Z"",""0"",""@tanyarlfes @Afaandairwaves W aja capek kerja di negara indo inih🥲"",""1620074306654056449"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/devie_seee/status/1620074306654056449"",""1098970899531718660"",""devie_seee""";;;;;;;;;;;;;
"1620073304563527680,""2023-01-30T14:55:49.000Z"",""0"",""Nih gue butuh yg begini, capek kerja rodi"",""1620073304563527680"","""","""",""in"","""",""0"",""2"",""0"",""https://x.com/bumbucimoul/status/1620073304563527680"",""1275081331320352770"",""bumbucimoul""";;;;;;;;;;;;;
"1620072650067558401,""2023-01-30T14:53:13.000Z"",""0"",""capek kerja kelompok terus"",""1620072650067558401"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/turunbelokkiri/status/1620072650067558401"",""1162741648826101760"",""turunbelokkiri""";;;;;;;;;;;;;
"1620054293847097345,""2023-01-30T14:52:54.000Z"",""0"",""@Askrlfess Kdg ga bales krn ga pgn chatan aja.. males tau kalo ga ada energi dipaksa utk chatan sm org, komunikasi itu menghabiskan banyak energi 😔 udh capek kerja msh dituntut ladenin org.. kalo urgent ya call aja lgsg to the point"",""1620072567708188674"","""",""Askrlfess"",""in"","""",""0"",""0"",""1"",""https://x.com/neshaaiiaa/status/1620072567708188674"",""60024289"",""neshaaiiaa""";;;;;;;;;;;;;
"1620071955536941056,""2023-01-30T14:50:28.000Z"",""0"",""Belum nonton Ay-yo soalnya capek kerja"",""1620071955536941056"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/pudublackstar/status/1620071955536941056"",""1528060323650863107"",""pudublackstar""";;;;;;;;;;;;;
"1620066711671291905,""2023-01-30T14:29:38.000Z"",""0"",""Dlu ada tmn tp skrg g ada, ya paling klo udh capek kuliah, capek kerja, cm nangis aja diem2"",""1620066711671291905"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/AnOrdinaryHmn/status/1620066711671291905"",""1269157989501394944"",""AnOrdinaryHmn""";;;;;;;;;;;;;
"1620066701718200320,""2023-01-30T14:29:35.000Z"",""0"",""pernah ga sih lu capek kerja, terus pengen nyenengin hati tapi gapunya hobi. akhirnya kaya mati rasa aja."","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"males pengen ngapa2in,"" dan tidur jalan satu-satunya"""""",""1620066701718200320"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/rakazaka010101/status/1620066701718200320"",""1587682901717831681"",""rakazaka010101"","""",""""";;;;;;;;;;;;;
"1620018328554332160,""2023-01-30T11:17:22.000Z"",""0"",""Capek kerja, bawaannya pengen nikah aja :')"",""1620018328554332160"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Niswaragietha/status/1620018328554332160"",""306756948"",""Niswaragietha""";;;;;;;;;;;;;
"1620015607256317952,""2023-01-30T11:06:33.000Z"",""1"",""kriteria:"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"freshgrad max 20 tahun dengan pengalaman kerja minimum 10 tahun,"" bisa masak"","" ngepel"","" nyuci piring"","" cari onepiece"","" kagebunshin"","" open domain"","" gaji dikit lg sampe umr 🙏🏻"""""",""1620015607256317952"","""","""",""in"","""",""0"",""0""";;;;;;;;;;;;;
"1620015567410462720,""2023-01-30T11:06:24.000Z"",""0"",""tahun ini semoga bs tarawih di masjid.... takutnya capek kerja 😭💔"",""1620015567410462720"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/dlreamiese/status/1620015567410462720"",""1358564175627182080"",""dlreamiese""";;;;;;;;;;;;;
"1620015232667254785,""2023-01-30T11:05:04.000Z"",""11"",""Ternyata bener kata orang orang, mending capek kerja daripada capek nyari kerja aslii 😭 💚 https://t.co/8lqPshCtHA"",""1620015232667254785"",""https://pbs.twimg.com/media/FntoZMtaYAID3gE.jpg"","""",""in"","""",""0"",""1"",""3"",""https://x.com/tanyakanrl/status/1620015232667254785"",""1331650559518990336"",""tanyakanrl""";;;;;;;;;;;;;
"1619982228519542784,""2023-01-30T11:03:07.000Z"",""4"",""@lunanotsafee CAPEK KERJA MAU SUAMI KAYAK MAS PRA NYARI DIMANAAAAA TOLONG"",""1620014739819732993"","""",""lunasafestplace"",""in"","""",""0"",""1"",""1"",""https://x.com/flightoyou/status/1620014739819732993"",""851993845147594752"",""flightoyou""";;;;;;;;;;;;;
"1620010352460320768,""2023-01-30T10:45:41.000Z"",""0"",""jatah capek kerja seminggu abis buat hari ini doang"",""1620010352460320768"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/221booze/status/1620010352460320768"",""149411135"",""221booze""";;;;;;;;;;;;;
"1620008790912561160,""2023-01-30T10:39:28.000Z"",""2"",""Kalo lg capek kerja w selalu mikir at least w bukan anak buahnya sambo"",""1620008790912561160"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/halsuissoooo/status/1620008790912561160"",""348924067"",""halsuissoooo""";;;;;;;;;;;;;
"1619937801499480065,""2023-01-30T10:32:09.000Z"",""0"",""@youreayang Lebih baik capek kerja daripada capek habisin uang"",""1620006947838889984"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/jiponjhy/status/1620006947838889984"",""3302403816"",""jiponjhy""";;;;;;;;;;;;;
"1620004500953247744,""2023-01-30T10:22:25.000Z"",""0"",""Biar pak suami aja yg kerja mati2an. Kita udah capek kerja mati2an 😂"",""1620004500953247744"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/imaniarp77/status/1620004500953247744"",""852045008458858498"",""imaniarp77""";;;;;;;;;;;;;
"1619958162253299713,""2023-01-30T10:07:54.000Z"",""0"",""@mingdanmeng Q dah siap dilamar, jadi gausah kode kode lamgsung gas aja, dah capek kerja, sudah saatnya aku dimanjakan oleh duit salah satu dari mereka."",""1620000846045134849"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/fadidafidaf/status/1620000846045134849"",""1395935158486781954"",""fadidafidaf""";;;;;;;;;;;;;
"1619987830616522752,""2023-01-30T09:35:46.000Z"",""0"",""@exodusuho Aku juga capek kerja 🥺 makanya lg antri di RS";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Jaga kesehatan"",""1619992761377382402"","""",""forvalaerion"",""in"","""",""0"",""1"",""0"",""https://x.com/chunwei74/status/1619992761377382402"",""380215513"",""chunwei74"","""","""",""""";;;;;;;;;;;;;
"1619989416868720640,""2023-01-30T09:22:29.000Z"",""0"",""Capek kerja, maunya langsung dipeluk kekayaan aja"",""1619989416868720640"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/sweet_sour77/status/1619989416868720640"",""810865359762780160"",""sweet_sour77""";;;;;;;;;;;;;
"1619987830616522752,""2023-01-30T09:16:11.000Z"",""1"",""Sejujurnya aku capek hari ini. Capek kerja"",""1619987830616522752"","""","""",""in"","""",""0"",""2"",""0"",""https://x.com/forvalaerion/status/1619987830616522752"",""309437192"",""forvalaerion""";;;;;;;;;;;;;
"1619850406015950848,""2023-01-30T08:50:41.000Z"",""0"",""@tanyakanrl guys yg ngidol dia ibu-ibu mayoritas jadi kalo kalian mikir dia ga lucu ya udah jan atuh sampe jahat gtu komennya, lagian dia jga live gara gara gabut capek kerja di ln trus jadi banyak yg nonton"",""1619981413440450563"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/bukangusi/status/1619981413440450563"",""1242123229054955531"",""bukangusi""";;;;;;;;;;;;;
"1619714786136305666,""2023-01-30T08:35:14.000Z"",""3"",""@jusmanggaya @worksfess tapi aku gaji dikit tambah jauh dari keluarga yang harusnya cmn cukup buat sendiri malah harus lunasin hutang ortu juga :'), selalu tidak bersisa"",""1619977525349978112"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/taphere03/status/1619977525349978112"",""1463314222343852034"",""taphere03""";;;;;;;;;;;;;
"1619958432651694080,""2023-01-30T07:19:22.000Z"",""0"",""capek kerja, bisa ga gue menikahi mile phakphum aja 🫠"",""1619958432651694080"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/apoveyou/status/1619958432651694080"",""1322543107951374336"",""apoveyou""";;;;;;;;;;;;;
"1619955652495032322,""2023-01-30T07:08:19.000Z"",""0"",""Kerja kantoran capek, kerja lapangan ditarget"",""1619955652495032322"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ditafrdh/status/1619955652495032322"",""1081483132572860417"",""ditafrdh""";;;;;;;;;;;;;
"1619664507621773312,""2023-01-30T07:05:48.000Z"",""0"",""@Askrlfess Dulu aku pengen nikah umur 23/24. Sekarang umur 28 malah kepikiran """"""""nikah tuh harus banget yah?"""""","" tapi kalo lagi capek kerja suka ngeluh """"""""""""""""capek"","" mau nikah aja"""""""""""""""". Nyari jodoh sendiri nemunya yang beda agama mulu"","" dicomblangin temen/kenalan seringnya dapet yang """"""""""""""""gitu"""""""""""""""" 🫠"""""",""1619955018509225985"","""",""Askrlfess"",""in"","""",""0"",""0"",""0""";;;;;;;;;;;;;
"1619688619073224704,""2023-01-30T07:03:53.000Z"",""0"",""@JS_Khairen Capek kerja . Rasanya kayak tenaga yg bisa digunakan utk sebulan udah dihabiskan utk seminggu kemarin :')"",""1619954535199543296"","""",""JS_Khairen"",""in"","""",""0"",""0"",""0"",""https://x.com/mutiaradila_/status/1619954535199543296"",""151085972"",""mutiaradila_""";;;;;;;;;;;;;
"1619878979384803328,""2023-01-30T06:46:01.000Z"",""0"",""@Askrlfess Wkwkwkk iya kebayang nanti suami capek kerja dari pagi sampai sore yg istri leha2 dirumah pas suami pulang minta makan malah di ceramahi kesetaraan gender masak itu ngak kewajiban cewek 😄😄yg ada suami ngamuk tu wkwkwkkwkwkwk"",""1619950040084275200"","""",""Askrlfess"",""in"","""",""0"",""0"",""0"",""https://x.com/hnywntbsa/status/1619950040084275200"",""1339468651552862208"",""hnywntbsa""";;;;;;;;;;;;;
"1619796987662196736,""2023-01-29T20:37:50.000Z"",""1"",""mo cpt cpt libur, capek kerja 🤯"",""1619796987662196736"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/cccherrywitch/status/1619796987662196736"",""1221708553079029760"",""cccherrywitch""";;;;;;;;;;;;;
"1619241111075319809,""2023-01-29T20:07:31.000Z"",""0"",""@daniellsinaga Mau nangis, capek kerja sendiri, mendem apa apa sendiri. But thanks, gw yakin gw bisa"",""1619789357212401664"","""",""daniellsinaga"",""in"","""",""0"",""0"",""0"",""https://x.com/itsanneneur/status/1619789357212401664"",""2164622760"",""itsanneneur""";;;;;;;;;;;;;
"1619737138605719553,""2023-01-29T19:10:56.000Z"",""0"",""@cuppiechuke @tanyakanrl Tergantung sih. Weekdays pasti ketemu org kantor, walaupun capek kerja seengga nya sempet berinteraksi sm org lain. Weekend pasti main jg, tp kadang ga main ky hari minggu kmrn krn ujan seharian, jd gaada interaksi sm sppun jd lemes seharian"",""1619775116434636800"","""",""bluesyrine"",""in"","""",""0"",""0"",""0"",""https://x.com/dzolimable/status/1619775116434636800"",""1276189181845204992"",""dzolimable""";;;;;;;;;;;;;
"1619765246377472002,""2023-01-29T18:31:43.000Z"",""0"",""capek kerja 😭"",""1619765246377472002"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/gemfourtiee/status/1619765246377472002"",""1251103816801349633"",""gemfourtiee""";;;;;;;;;;;;;
"1619762006747410433,""2023-01-29T18:18:50.000Z"",""0"",""Barusan ada yang bilang ke aku “makanya mbojo yan, biar ga capek kerja”. Makasih nggak, mending aku capek kerja deh,  dari pada nantinya malah capek mental. Aku turut bahagia buat yang mendapatkan kebahagian dari pernikahan. Tapi, pernikahan belum jadi top priority aku sekarang."",""1619762006747410433"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/DianM__/status/1619762006747410433"",""584435888"",""DianM__""";;;;;;;;;;;;;
"1619759430576533504,""2023-01-29T18:08:36.000Z"",""0"",""0 karena GUE CAPEK KERJA, skian"",""1619759430576533504"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/margvioe/status/1619759430576533504"",""1551700036307718144"",""margvioe""";;;;;;;;;;;;;
"1619746194372308996,""2023-01-29T17:57:29.000Z"",""0"",""@KediriFess Km marah"""""""" sblm 3 hari ini apa ssudah 3 hari? Lek km dbikin feeling lonely grgr km capek kerja trus marah marah mbasane chat mu di r tok, coba ngobrolnya jgn pake marah"""""""" nder."",""1619756631801331712"","""",""KediriFess"",""in"","""",""0"",""0"",""0"",""https://x.com/capriddaeng/status/1619756631801331712"",""1131234314778103808"",""capriddaeng""";;;;;;;;;;;;;
"1619732336190554112,""2023-01-29T17:54:55.000Z"",""0"",""@AB_008_ Melihara burung inih jdi ga capek kerja...😂😂😂 https://t.co/JBYA0y2wdS"",""1619755985702383616"",""https://pbs.twimg.com/ext_tw_video_thumb/1619755949140619264/pu/img/OCH9sC7a202dgN_c.jpg"",""AB_008_"",""in"","""",""0"",""1"",""0"",""https://x.com/AndisBoga/status/1619755985702383616"",""1144480315684999168"",""AndisBoga""";;;;;;;;;;;;;
"1619747908181704706,""2023-01-29T17:22:49.000Z"",""3"",""-rek capek kerja tp harus tetep hepi kiyowo 😭😭"",""1619747908181704706"","""","""",""in"","""",""1"",""5"",""0"",""https://x.com/sbyfess/status/1619747908181704706"",""1152437175587241985"",""sbyfess""";;;;;;;;;;;;;
"1619720303713865730,""2023-01-29T15:33:08.000Z"",""1"",""Sama bgt, dulu pas udah kerja bisa beli KFC bucket yg gede buat ponakan rasanya sebahagia itu. Inget expresi happy ponakan tiap kali bawain dia hal-hal yg dia suka tuh priceless bgt. Masih jadi salah 1 penyemangat disaat capek kerja wkwkwk"",""1619720303713865730"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/azzumaru/status/1619720303713865730"",""381433584"",""azzumaru""";;;;;;;;;;;;;
"1619711190258839558,""2023-01-29T14:56:55.000Z"",""1"",""Udah berkali kali ngeluh capek kerja "; Udah berkali kali pengen resign ; Udah berkali kali nangis tiap malam;" Dan berkali kali juga badan ngerasa udah gak sanggup lagi "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;
"Tapi … ttp aja besoknya masuk kerja lagi -__- ,"" wlwpun sambil ya allah ya allah"""""",""1619711190258839558"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/GTyame/status/1619711190258839558"",""1078651610"",""GTyame"","""",""""";;;;;;;;;;;;;
"1619711061741142016,""2023-01-29T14:56:24.000Z"",""0"",""Otomatis dua tahun masa muda gue ilang laaah, orang haha hihi, gue huhu huhu.";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Tapi gue ngga nyesel samsek sih,"" karena dari sekolah dapet temen-temen baik smp hari ini. Trus"","" bisalah kalo capek kerja tar kita buka kantor aja sambil momong anak anjing. Abis signing lanjut nyalon💅🏻"""""",""1619711063506956291"","""",""deardevidev"",""in"","""",""0"",""0"",""0"",""https://x.com/deardevidev/status/1619711063506956291"",""77420767"",""deardevidev"",""""";;;;;;;;;;;;;
"1619708508236300288,""2023-01-29T14:46:15.000Z"",""3"",""Besok udah Senin lagi 😭"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Masih capek !! Kerja capek,"" ga kerja ga punya cuan😭😭😭"""""",""1619708508236300288"","""","""",""in"","""",""0"",""3"",""1"",""https://x.com/aurella62984601/status/1619708508236300288"",""1544717639108689920"",""aurella62984601"","""",""""";;;;;;;;;;;;;
"1619703195420471297,""2023-01-29T14:25:09.000Z"",""0"",""Capek kerja alhamdulillah"",""1619703195420471297"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/br3adtalk/status/1619703195420471297"",""1377810278696378370"",""br3adtalk""";;;;;;;;;;;;;
"1619702341095280641,""2023-01-29T14:21:45.000Z"",""0"",""Bentar deh agak bingung. Kerja di penerbit tapi beli buku lain yg bajakan. Gimana konsepnya? 😅";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Di balik terbitnya 1 buku ada penulis yg sempet stress,"" editor yg nangis sambil begadang"","" tim percetakan yg dikejar deadline"","" dan semua elemen yg capek kerja. Kok bisaa beli bajakan?"""""",""1619702341095280641"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/oorriioonn_/status/1619702341095280641"",""1357189708766269440"",""oorriioonn_""";;;;;;;;;;;;;
"1619701146544906241,""2023-01-29T14:17:00.000Z"",""1"",""Capek kerja tapi tau lebih capek kalo ga ada kerjaan..."",""1619701146544906241"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/jeramimemanggil/status/1619701146544906241"",""1137647269463744512"",""jeramimemanggil""";;;;;;;;;;;;;
"1619647685983883265,""2023-01-29T14:06:07.000Z"",""0"",""@treasuremembers Yoshi nikah yuk capek kerja gue mau nikah sama kamu ajaaa😭😭😭"",""1619698405546295298"","""",""treasuremembers"",""in"","""",""0"",""0"",""0"",""https://x.com/din_a820/status/1619698405546295298"",""1526178358987718656"",""din_a820""";;;;;;;;;;;;;
"1619678588768505856,""2023-01-29T13:37:48.000Z"",""0"",""@djum1607 Yadong capek kerja terus"",""1619691281952968706"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/inijugayeni/status/1619691281952968706"",""780603193721970688"",""inijugayeni""";;;;;;;;;;;;;
"1619408092348944385,""2023-01-29T12:59:34.000Z"",""0"",""@aan_ksy Wkwkw selamat anda mencapai fase capek kerja"",""1619681660777418753"","""",""aan_ksy"",""in"","""",""0"",""1"",""0"",""https://x.com/prcsttn_/status/1619681660777418753"",""166787280"",""prcsttn_""";;;;;;;;;;;;;
"1619666609437810689,""2023-01-29T12:46:19.000Z"",""0"",""@clringy capek kerja ajhh hhe"",""1619678325177466881"","""",""choizanv"",""in"","""",""0"",""1"",""0"",""https://x.com/LTY00NCT/status/1619678325177466881"",""1456067874867478529"",""LTY00NCT""";;;;;;;;;;;;;
"1619666609437810689,""2023-01-29T12:03:40.000Z"",""0"",""@tenmiauw sedih capek kerja banget today.."",""1619667590976258051"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/LTY00NCT/status/1619667590976258051"",""1456067874867478529"",""LTY00NCT""";;;;;;;;;;;;;
"1619596632575856643,""2023-01-29T11:53:41.000Z"",""0"",""@iniwiyan Owh pengen cepet kerja...";" Terus abis kerja sambat neh"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Ya awoh capek kerja pengen di nafkahi,"""","""","""","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Wkwkwkwk"",""1619665079741583361"","""",""iniwiyan"",""in"","""",""0"",""1"",""0"",""https://x.com/masYunarko/status/1619665079741583361"",""1558516338141716480"",""masYunarko"","""","""",""""";;;;;;;;;;;;;
